"Year","Month","mop","mean_waveheight","max_waveheight","mean_max_waveheight"
2011,12,"B0663",0.494516,0.87,0.60871
2011,12,"B0664",0.514194,0.91,0.635161
2011,12,"B0665",0.494194,0.88,0.609355
2011,12,"B0666",0.479032,0.86,0.592258
2011,12,"B0685",0.455161,0.93,0.575484
2011,12,"B0688",0.437419,0.92,0.556452
2011,12,"B0871",0.512903,0.9,0.63129
2012,1,"B0064",0.646452,1.42,0.801935
2012,1,"B0065",0.696774,1.57,0.871613
2012,1,"B0263",0.756129,1.56,0.909032
2012,1,"B0264",0.767419,1.57,0.922581
2012,1,"B0278",0.693548,1.43,0.83871
2012,1,"B0279",0.691613,1.44,0.836129
2012,1,"B0354",0.465161,0.95,0.570645
2012,1,"B0394",0.712258,1.42,0.861935
2012,1,"B0492",0.800645,1.59,0.963226
2012,1,"B0494",0.856129,1.73,1.02581
2012,1,"B0662",0.588387,1.14,0.699677
2012,1,"B0663",0.580323,1.12,0.689032
2012,1,"B0664",0.602903,1.15,0.714839
2012,1,"B0665",0.577419,1.1,0.685806
2012,1,"B0666",0.560323,1.07,0.665161
2012,1,"B0685",0.51871,0.99,0.615484
2012,1,"B0688",0.500323,0.95,0.592903
2012,1,"B0871",0.589032,1.39,0.710323
2012,2,"B0064",0.738966,1.4,0.898621
2012,2,"B0065",0.794138,1.53,0.970345
2012,2,"B0263",0.863793,1.49,1.05241
2012,2,"B0264",0.875172,1.51,1.06793
2012,2,"B0278",0.788621,1.37,0.958276
2012,2,"B0279",0.785517,1.37,0.959655
2012,2,"B0354",0.526207,0.96,0.625517
2012,2,"B0394",0.817586,1.46,0.995172
2012,2,"B0492",0.92069,1.64,1.12414
2012,2,"B0494",0.97931,1.76,1.19379
2012,2,"B0662",0.702069,1.54,0.827931
2012,2,"B0663",0.692069,1.53,0.817931
2012,2,"B0664",0.719655,1.59,0.847586
2012,2,"B0665",0.69,1.53,0.812759
2012,2,"B0666",0.668621,1.5,0.788966
2012,2,"B0685",0.618966,1.47,0.730345
2012,2,"B0688",0.597931,1.43,0.703103
2012,2,"B0871",0.695517,1.55,0.81931
2012,3,"B0064",0.669,1.66,0.855667
2012,3,"B0065",0.713,1.75,0.909
2012,3,"B0263",0.793333,2,1.01233
2012,3,"B0264",0.802667,2.02,1.02367
2012,3,"B0278",0.73,1.8,0.930667
2012,3,"B0279",0.734333,1.81,0.936
2012,3,"B0354",0.463667,1.09,0.590333
2012,3,"B0394",0.728333,1.77,0.936
2012,3,"B0492",0.832,2,1.05333
2012,3,"B0494",0.897333,2.19,1.129
2012,3,"B0662",0.643,1.61,0.793333
2012,3,"B0663",0.634333,1.59,0.785
2012,3,"B0664",0.66,1.65,0.814333
2012,3,"B0665",0.634333,1.58,0.783
2012,3,"B0666",0.613667,1.53,0.758
2012,3,"B0685",0.574,1.39,0.704667
2012,3,"B0688",0.546333,1.32,0.671
2012,3,"B0871",0.652333,1.49,0.784667
2012,4,"B0064",0.713333,1.93,0.873667
2012,4,"B0065",0.763667,2.07,0.935333
2012,4,"B0263",0.843667,2,1.04233
2012,4,"B0264",0.855667,2.05,1.058
2012,4,"B0278",0.769333,1.91,0.953667
2012,4,"B0279",0.773333,1.88,0.958
2012,4,"B0354",0.485333,1.36,0.61
2012,4,"B0394",0.774333,1.96,0.965667
2012,4,"B0492",0.887667,2.28,1.09867
2012,4,"B0494",0.952667,2.45,1.181
2012,4,"B0662",0.674,1.78,0.810333
2012,4,"B0663",0.664667,1.76,0.799667
2012,4,"B0664",0.690333,1.81,0.83
2012,4,"B0665",0.664333,1.73,0.798333
2012,4,"B0666",0.642333,1.69,0.771333
2012,4,"B0685",0.599333,1.54,0.712333
2012,4,"B0688",0.571,1.48,0.679333
2012,4,"B0871",0.685,2.14,0.800333
2012,5,"B0064",0.730667,1.41,0.892667
2012,5,"B0065",0.778667,1.5,0.95
2012,5,"B0263",0.856667,1.65,1.05133
2012,5,"B0264",0.867667,1.68,1.06433
2012,5,"B0278",0.789,1.51,0.972
2012,5,"B0279",0.795333,1.52,0.977667
2012,5,"B0354",0.493,0.9,0.601
2012,5,"B0394",0.792667,1.52,0.978333
2012,5,"B0492",0.876667,1.65,1.07233
2012,5,"B0494",0.921333,1.73,1.12633
2012,5,"B0662",0.593667,0.94,0.696667
2012,5,"B0663",0.586667,0.93,0.687333
2012,5,"B0664",0.605333,0.96,0.709
2012,5,"B0665",0.584333,0.92,0.683667
2012,5,"B0666",0.565667,0.89,0.661333
2012,5,"B0685",0.519667,0.8,0.603
2012,5,"B0688",0.490333,0.76,0.567667
2012,5,"B0871",0.561333,0.79,0.631667
2012,6,"B0064",0.72,1.34,0.894667
2012,6,"B0065",0.764667,1.42,0.952
2012,6,"B0263",0.848333,1.57,1.05567
2012,6,"B0264",0.857333,1.59,1.067
2012,6,"B0278",0.781667,1.47,0.973
2012,6,"B0279",0.787333,1.48,0.981667
2012,6,"B0354",0.488667,1,0.609
2012,6,"B0394",0.781,1.45,0.972
2012,6,"B0492",0.872333,1.62,1.07967
2012,6,"B0494",0.927,1.76,1.14767
2012,6,"B0662",0.592,1.02,0.704667
2012,6,"B0663",0.585333,1.01,0.696
2012,6,"B0664",0.604667,1.04,0.718333
2012,6,"B0665",0.583333,1.01,0.693
2012,6,"B0666",0.564333,0.99,0.670333
2012,6,"B0685",0.519,0.96,0.612
2012,6,"B0688",0.493333,0.93,0.581333
2012,6,"B0871",0.548,1.25,0.63
2012,7,"B0064",0.572903,1.05,0.713548
2012,7,"B0065",0.608387,1.11,0.757742
2012,7,"B0263",0.659677,1.22,0.817742
2012,7,"B0264",0.666774,1.24,0.826129
2012,7,"B0278",0.609032,1.13,0.76129
2012,7,"B0279",0.613226,1.15,0.767097
2012,7,"B0354",0.386129,0.67,0.485806
2012,7,"B0394",0.609355,1.07,0.756452
2012,7,"B0492",0.666452,1.27,0.821935
2012,7,"B0494",0.696129,1.39,0.860645
2012,7,"B0662",0.491935,0.81,0.577742
2012,7,"B0663",0.486129,0.8,0.571613
2012,7,"B0664",0.500968,0.82,0.587742
2012,7,"B0665",0.485806,0.79,0.569355
2012,7,"B0666",0.47129,0.76,0.552581
2012,7,"B0685",0.44129,0.68,0.510323
2012,7,"B0688",0.421613,0.64,0.487419
2012,7,"B0871",0.493548,0.85,0.55871
2012,8,"B0064",0.532667,0.87,0.655333
2012,8,"B0065",0.566,0.92,0.696333
2012,8,"B0263",0.624333,1.01,0.763667
2012,8,"B0264",0.630333,1.02,0.772333
2012,8,"B0278",0.574667,0.94,0.708333
2012,8,"B0279",0.578,0.94,0.710667
2012,8,"B0354",0.383,0.62,0.466
2012,8,"B0394",0.587667,0.94,0.722
2012,8,"B0492",0.629,1.02,0.774333
2012,8,"B0494",0.65,1.05,0.800333
2012,8,"B0662",0.451667,0.66,0.522333
2012,8,"B0663",0.447333,0.65,0.516333
2012,8,"B0664",0.460667,0.67,0.530333
2012,8,"B0665",0.448,0.65,0.514333
2012,8,"B0666",0.433333,0.63,0.499667
2012,8,"B0685",0.409667,0.59,0.466
2012,8,"B0688",0.389,0.56,0.444
2012,8,"B0871",0.449667,0.65,0.499667
2012,9,"B0064",0.597667,1.07,0.722667
2012,9,"B0065",0.635,1.13,0.766
2012,9,"B0263",0.674667,1.18,0.815
2012,9,"B0264",0.683,1.19,0.822667
2012,9,"B0278",0.626,1.12,0.764333
2012,9,"B0279",0.627333,1.13,0.766333
2012,9,"B0354",0.418333,0.7,0.513333
2012,9,"B0394",0.636333,1.11,0.777667
2012,9,"B0492",0.690333,1.18,0.839
2012,9,"B0494",0.715667,1.23,0.871333
2012,9,"B0662",0.506333,0.78,0.595667
2012,9,"B0663",0.499667,0.77,0.588
2012,9,"B0664",0.516333,0.79,0.605667
2012,9,"B0665",0.501333,0.76,0.587
2012,9,"B0666",0.487,0.73,0.570333
2012,9,"B0685",0.464333,0.67,0.535667
2012,9,"B0688",0.442667,0.63,0.511333
2012,9,"B0871",0.533333,0.9,0.606333
2012,10,"B0064",0.539,1.03,0.695333
2012,10,"B0065",0.575667,1.09,0.74
2012,10,"B0263",0.625667,1.18,0.811
2012,10,"B0264",0.633333,1.19,0.820667
2012,10,"B0278",0.569667,1.08,0.738333
2012,10,"B0279",0.570333,1.08,0.739667
2012,10,"B0354",0.379,0.7,0.479667
2012,10,"B0394",0.593667,1.1,0.768
2012,10,"B0492",0.646,1.17,0.824
2012,10,"B0494",0.673667,1.21,0.857
2012,10,"B0662",0.496667,0.76,0.574667
2012,10,"B0663",0.489333,0.75,0.568333
2012,10,"B0664",0.508667,0.78,0.588667
2012,10,"B0665",0.490667,0.76,0.569333
2012,10,"B0666",0.475667,0.75,0.552333
2012,10,"B0685",0.452,0.78,0.523667
2012,10,"B0688",0.430667,0.77,0.498
2012,10,"B0871",0.522333,0.82,0.591
2012,11,"B0064",0.493667,1.22,0.6
2012,11,"B0065",0.524667,1.3,0.636333
2012,11,"B0263",0.597333,1.62,0.735333
2012,11,"B0264",0.603333,1.6,0.741333
2012,11,"B0278",0.54,1.49,0.667333
2012,11,"B0279",0.543,1.49,0.669667
2012,11,"B0354",0.361667,0.94,0.443667
2012,11,"B0394",0.555667,1.4,0.683
2012,11,"B0492",0.625,1.59,0.765667
2012,11,"B0494",0.673667,1.82,0.828
2012,11,"B0662",0.520667,1.39,0.610333
2012,11,"B0663",0.515,1.39,0.604
2012,11,"B0664",0.537,1.46,0.629
2012,11,"B0665",0.515,1.39,0.603667
2012,11,"B0666",0.500333,1.36,0.587
2012,11,"B0685",0.475,1.25,0.553667
2012,11,"B0688",0.456667,1.2,0.533333
2012,11,"B0871",0.536667,1.28,0.617667
2012,12,"B0064",0.619677,1.26,0.788387
2012,12,"B0065",0.660645,1.33,0.843226
2012,12,"B0263",0.756452,1.51,0.942258
2012,12,"B0264",0.766774,1.52,0.955484
2012,12,"B0278",0.683548,1.36,0.856129
2012,12,"B0279",0.684516,1.37,0.858387
2012,12,"B0354",0.445484,0.79,0.554194
2012,12,"B0394",0.702581,1.34,0.875484
2012,12,"B0492",0.790968,1.55,0.98129
2012,12,"B0494",0.848387,1.67,1.05
2012,12,"B0662",0.622258,1.08,0.739677
2012,12,"B0663",0.617097,1.07,0.731613
2012,12,"B0664",0.640323,1.11,0.75871
2012,12,"B0665",0.614194,1.07,0.729355
2012,12,"B0666",0.597097,1.03,0.707097
2012,12,"B0685",0.553871,0.95,0.655806
2012,12,"B0688",0.531935,0.91,0.63129
2012,12,"B0871",0.630645,1.12,0.747097
2013,1,"B0064",0.58129,1.21,0.716452
2013,1,"B0065",0.621935,1.29,0.76871
2013,1,"B0263",0.655484,1.47,0.801613
2013,1,"B0264",0.667742,1.5,0.817097
2013,1,"B0278",0.608065,1.32,0.741935
2013,1,"B0279",0.602903,1.32,0.736452
2013,1,"B0354",0.432903,0.8,0.530968
2013,1,"B0394",0.637742,1.33,0.777742
2013,1,"B0492",0.716774,1.48,0.870968
2013,1,"B0494",0.754516,1.59,0.912903
2013,1,"B0662",0.577742,1.18,0.687742
2013,1,"B0663",0.572258,1.17,0.682258
2013,1,"B0664",0.592258,1.21,0.703226
2013,1,"B0665",0.567097,1.15,0.674516
2013,1,"B0666",0.555161,1.11,0.663226
2013,1,"B0685",0.518387,0.98,0.622258
2013,1,"B0688",0.50129,0.97,0.6
2013,1,"B0871",0.617742,1.18,0.752903
2013,2,"B0064",0.666786,1.27,0.834286
2013,2,"B0065",0.718214,1.46,0.905714
2013,2,"B0263",0.758929,1.43,0.943214
2013,2,"B0264",0.773929,1.46,0.960714
2013,2,"B0278",0.696786,1.31,0.861786
2013,2,"B0279",0.691786,1.31,0.856786
2013,2,"B0354",0.488929,0.85,0.595
2013,2,"B0394",0.7325,1.33,0.907143
2013,2,"B0492",0.811786,1.48,0.994286
2013,2,"B0494",0.850714,1.58,1.0425
2013,2,"B0662",0.622143,0.99,0.719643
2013,2,"B0663",0.615,0.98,0.710357
2013,2,"B0664",0.635,1.01,0.733214
2013,2,"B0665",0.609286,0.97,0.704643
2013,2,"B0666",0.593214,0.94,0.684643
2013,2,"B0685",0.549286,0.86,0.634643
2013,2,"B0688",0.528214,0.83,0.611786
2013,2,"B0871",0.645714,1.24,0.746429
2013,3,"B0064",0.610333,1.33,0.744333
2013,3,"B0065",0.655,1.41,0.798
2013,3,"B0263",0.708,1.56,0.865667
2013,3,"B0264",0.718333,1.58,0.878333
2013,3,"B0278",0.647,1.42,0.793
2013,3,"B0279",0.648667,1.44,0.795667
2013,3,"B0354",0.424,0.84,0.508333
2013,3,"B0394",0.665,1.39,0.815667
2013,3,"B0492",0.75,1.58,0.914
2013,3,"B0494",0.796667,1.74,0.967667
2013,3,"B0662",0.565,1.09,0.661
2013,3,"B0663",0.557333,1.08,0.649667
2013,3,"B0664",0.579,1.12,0.674333
2013,3,"B0665",0.557667,1.07,0.649
2013,3,"B0666",0.539667,1.04,0.628333
2013,3,"B0685",0.506667,0.92,0.583667
2013,3,"B0688",0.484667,0.87,0.557333
2013,3,"B0871",0.590667,1.03,0.673333
2013,4,"B0064",0.655333,1.37,0.817
2013,4,"B0065",0.7,1.46,0.871
2013,4,"B0263",0.758,1.58,0.956667
2013,4,"B0264",0.767667,1.6,0.967667
2013,4,"B0278",0.691667,1.45,0.873667
2013,4,"B0279",0.693333,1.46,0.877333
2013,4,"B0354",0.434667,0.96,0.546333
2013,4,"B0394",0.703,1.46,0.887667
2013,4,"B0492",0.775667,1.64,0.972667
2013,4,"B0494",0.816667,1.74,1.024
2013,4,"B0662",0.587667,1.11,0.689
2013,4,"B0663",0.579667,1.09,0.681333
2013,4,"B0664",0.600333,1.13,0.703667
2013,4,"B0665",0.579,1.09,0.679333
2013,4,"B0666",0.56,1.05,0.657333
2013,4,"B0685",0.519,0.97,0.605333
2013,4,"B0688",0.491667,0.93,0.573667
2013,4,"B0871",0.594333,1.01,0.675667
2013,5,"B0064",0.699231,1.42,0.853462
2013,5,"B0065",0.744615,1.52,0.911538
2013,5,"B0263",0.810385,1.71,1.00154
2013,5,"B0264",0.821154,1.74,1.01269
2013,5,"B0278",0.751154,1.57,0.923846
2013,5,"B0279",0.758462,1.58,0.931538
2013,5,"B0354",0.48,0.96,0.594615
2013,5,"B0394",0.755769,1.56,0.926923
2013,5,"B0492",0.839615,1.73,1.02038
2013,5,"B0494",0.887692,1.83,1.075
2013,5,"B0662",0.620769,1.06,0.726538
2013,5,"B0663",0.612692,1.04,0.718846
2013,5,"B0664",0.633846,1.08,0.741538
2013,5,"B0665",0.613077,1.03,0.717308
2013,5,"B0666",0.594231,0.99,0.694231
2013,5,"B0685",0.556154,0.9,0.651538
2013,5,"B0688",0.526923,0.85,0.614615
2013,5,"B0871",0.638462,0.98,0.725
